
===========================================
RaceServer started at: Fri Nov 14 22:53:43 2025
===========================================
[2025-11-14 22:53:43] [INFO] === RaceServer Starting ===
[2025-11-14 22:53:43] [INFO] Port: 8030, Logfile: rs.txt
[2025-11-14 23:38:55] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:39:05] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:39:15] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:39:25] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:39:35] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:39:45] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:39:55] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:40:05] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:40:15] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:40:25] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:40:35] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:40:45] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:40:55] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:41:05] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:41:15] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:41:25] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:41:35] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:41:45] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:41:55] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:42:05] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:42:15] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:42:25] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:42:35] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:42:45] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:42:55] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:43:05] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:43:15] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:43:25] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:43:35] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:43:45] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:43:55] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:44:05] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:44:15] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:44:25] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:44:35] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:44:45] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:44:55] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:45:05] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:45:15] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:45:25] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:45:35] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:45:45] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:45:55] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:46:05] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:46:15] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:46:25] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:46:35] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:46:45] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:46:55] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:47:05] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:47:15] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:47:25] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:47:35] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:47:45] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:47:55] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:48:05] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:48:15] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:48:25] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:48:35] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:48:45] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:48:55] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:49:05] [DEBUG] Server stats - Active races: 0, Total players: 0
